%Y-%m-%d-;NYSE
1971-03-02;53.34
1971-03-03;53.35
1971-03-04;53.9
1971-03-05;54.47
1971-03-08;54.72
1971-03-09;54.81
1971-03-10;54.75
1971-03-11;54.74
1971-03-12;54.83
1971-03-15;55.44
1971-03-16;55.71
1971-03-17;55.71
1971-03-18;55.77
1971-03-19;55.69
1971-03-22;55.47
1971-03-23;55.29
1971-03-24;54.97
1971-03-25;54.98
1971-03-26;55.19
1971-03-29;55.25
1971-03-30;55.38
1971-03-31;55.44
1971-04-01;55.48
1971-04-02;55.58
1971-04-05;55.68
1971-04-06;56.01
1971-04-07;56.25
1971-04-08;56.33
1971-04-12;56.73
1971-04-13;56.77
1971-04-14;56.97
1971-04-15;57.05
1971-04-16;57.06
1971-04-19;57.29
1971-04-20;57.03
1971-04-21;56.88
1971-04-22;57.03
1971-04-23;57.32
1971-04-26;57.32
1971-04-27;57.56
1971-04-28;57.76
1971-04-29;57.64
1971-04-30;57.27
1971-05-03;56.91
1971-05-04;57.22
1971-05-05;57.2
1971-05-06;56.88
1971-05-07;56.67
1971-05-10;56.38
1971-05-11;56.55
1971-05-12;56.7
1971-05-13;56.6
1971-05-14;56.35
1971-05-17;55.48
1971-05-18;55.52
1971-05-19;55.65
1971-05-20;55.79
1971-05-21;55.59
1971-05-24;55.14
1971-05-25;54.77
1971-05-26;54.86
1971-05-27;54.78
1971-05-28;54.92
1971-06-01;55.26
1971-06-02;55.71
1971-06-03;55.82
1971-06-04;55.95
1971-06-07;55.86
1971-06-08;55.45
1971-06-09;55.43
1971-06-10;55.6
1971-06-11;55.8
1971-06-14;55.36
1971-06-15;55.38
1971-06-16;55.48
1971-06-17;55.46
1971-06-18;54.63
1971-06-21;53.99
1971-06-22;53.84
1971-06-23;54.32
1971-06-24;54.22
1971-06-25;54.1
1971-06-28;53.97
1971-06-29;54.58
1971-06-30;55.09
1971-07-01;55.16
1971-07-02;55.18
1971-07-06;55.2
1971-07-07;55.4
1971-07-08;55.59
1971-07-09;55.76
1971-07-12;55.83
1971-07-13;55.12
1971-07-14;55.03
1971-07-15;55.06
1971-07-16;54.97
1971-07-19;54.84
1971-07-20;55.06
1971-07-21;55.04
1971-07-22;54.92
1971-07-23;54.82
1971-07-26;54.65
1971-07-27;54.13
1971-07-28;53.71
1971-07-29;53.06
1971-07-30;52.81
1971-08-02;53.03
1971-08-03;52.17
1971-08-04;51.85
1971-08-05;51.96
1971-08-06;52.07
1971-08-09;51.66
1971-08-10;51.66
1971-08-11;52.29
1971-08-12;53.03
1971-08-13;52.88
1971-08-16;54.67
1971-08-17;55.27
1971-08-18;54.53
1971-08-19;54.28
1971-08-20;54.38
1971-08-23;54.88
1971-08-24;55.42
1971-08-25;55.46
1971-08-26;55.39
1971-08-27;55.52
1971-08-30;55.01
1971-08-31;54.74
1971-09-01;54.76
1971-09-02;54.9
1971-09-03;55.66
1971-09-07;55.94
1971-09-08;56.04
1971-09-09;55.76
1971-09-10;55.56
1971-09-13;55.38
1971-09-14;54.96
1971-09-15;55.16
1971-09-16;55.07
1971-09-17;55.24
1971-09-20;55.07
1971-09-21;54.9
1971-09-22;54.42
1971-09-23;54.37
1971-09-24;54.26
1971-09-27;53.96
1971-09-28;54.08
1971-09-29;54.08
1971-09-30;54.33
1971-10-01;54.66
1971-10-04;54.8
1971-10-05;54.74
1971-10-06;55.15
1971-10-07;55.27
1971-10-08;54.94
1971-10-11;54.82
1971-10-12;55.02
1971-10-13;54.76
1971-10-14;54.27
1971-10-15;54.06
1971-10-18;53.79
1971-10-19;53.57
1971-10-20;52.85
1971-10-21;52.85
1971-10-22;52.82
1971-10-25;52.6
1971-10-26;52.34
1971-10-27;51.8
1971-10-28;51.87
1971-10-29;52.07
1971-11-01;51.3
1971-11-02;51.46
1971-11-03;52.35
1971-11-04;52.34
1971-11-05;52.16
1971-11-08;52.12
1971-11-09;52.16
1971-11-10;51.58
1971-11-11;50.87
1971-11-12;50.85
1971-11-15;50.67
1971-11-16;51.13
1971-11-17;51.17
1971-11-18;50.78
1971-11-19;50.47
1971-11-22;49.97
1971-11-23;49.6
1971-11-24;49.67
1971-11-26;50.57
1971-11-29;51.47
1971-11-30;51.84
1971-12-01;52.73
1971-12-02;52.89
1971-12-03;53.51
1971-12-06;53.25
1971-12-07;53.49
1971-12-08;53.55
1971-12-09;53.55
1971-12-10;53.99
1971-12-13;54.19
1971-12-14;53.99
1971-12-15;54.43
1971-12-16;55.05
1971-12-17;55.32
1971-12-20;56.02
1971-12-21;56.16
1971-12-22;55.86
1971-12-23;55.62
1971-12-27;55.71
1971-12-28;56.24
1971-12-29;56.42
1971-12-30;56.22
1971-12-31;56.43
1972-01-03;56.23
1972-01-04;56.44
1972-01-05;56.97
1972-01-06;57.21
1972-01-07;57.21
1972-01-10;57.17
1972-01-11;57.39
1972-01-12;57.36
1972-01-13;57.02
1972-01-14;57.22
1972-01-17;57.39
1972-01-18;57.62
1972-01-19;57.53
1972-01-20;57.5
1972-01-21;57.39
1972-01-24;56.77
1972-01-25;56.86
1972-01-26;56.77
1972-01-27;57.38
1972-01-28;57.78
1972-01-31;57.71
1972-02-01;57.77
1972-02-02;58.12
1972-02-03;58.09
1972-02-04;58.26
1972-02-07;58.07
1972-02-08;58.15
1972-02-09;58.56
1972-02-10;58.59
1972-02-11;58.33
1972-02-14;58.09
1972-02-15;58.34
1972-02-16;58.64
1972-02-17;58.63
1972-02-18;58.48
1972-02-22;58.47
1972-02-23;58.54
1972-02-24;58.59
1972-02-25;58.95
1972-02-28;59.01
1972-02-29;59.24
1972-03-01;59.7
1972-03-02;59.73
1972-03-03;60.07
1972-03-06;60.53
1972-03-07;60.61
1972-03-08;60.71
1972-03-09;60.72
1972-03-10;60.39
1972-03-13;59.82
1972-03-14;59.99
1972-03-15;60.06
1972-03-16;59.91
1972-03-17;60.08
1972-03-20;59.88
1972-03-21;59.33
1972-03-22;59.42
1972-03-23;59.99
1972-03-24;59.86
1972-03-27;59.73
1972-03-28;59.68
1972-03-29;59.31
1972-03-30;59.68
1972-04-03;59.82
1972-04-04;60.17
1972-04-05;60.68
1972-04-06;60.93
1972-04-07;61.08
1972-04-10;60.98
1972-04-11;61.2
1972-04-12;61.42
1972-04-13;61.27
1972-04-14;61.28
1972-04-17;61.13
1972-04-18;61.24
1972-04-19;60.9
1972-04-20;60.8
1972-04-21;60.72
1972-04-24;60.34
1972-04-25;59.75
1972-04-26;59.62
1972-04-27;59.69
1972-04-28;60
1972-05-01;59.46
1972-05-02;59.12
1972-05-03;59
1972-05-04;59.1
1972-05-05;59.3
1972-05-08;59.01
1972-05-09;58.17
1972-05-10;58.58
1972-05-11;58.8
1972-05-12;59.19
1972-05-15;59.47
1972-05-16;59.35
1972-05-17;59.45
1972-05-18;59.98
1972-05-19;60.54
1972-05-22;60.88
1972-05-23;60.92
1972-05-24;61.18
1972-05-25;61.28
1972-05-26;61.38
1972-05-30;61.21
1972-05-31;60.76
1972-06-01;60.88
1972-06-02;60.95
1972-06-05;60.45
1972-06-06;60.12
1972-06-07;59.81
1972-06-08;59.63
1972-06-09;59.35
1972-06-12;59.4
1972-06-13;59.66
1972-06-14;60.11
1972-06-15;60.09
1972-06-16;60.04
1972-06-19;59.91
1972-06-20;60.13
1972-06-21;60.22
1972-06-22;60.14
1972-06-23;59.89
1972-06-26;59.46
1972-06-27;59.41
1972-06-28;59.2
1972-06-29;59.08
1972-06-30;59.31
1972-07-03;59.51
1972-07-05;59.85
1972-07-06;60.33
1972-07-07;60.15
1972-07-10;59.84
1972-07-11;59.4
1972-07-12;59.11
1972-07-13;58.76
1972-07-14;59.02
1972-07-17;58.5
1972-07-18;58.45
1972-07-19;58.6
1972-07-20;58.42
1972-07-21;58.84
1972-07-24;59.49
1972-07-25;59.34
1972-07-26;59.3
1972-07-27;59.11
1972-07-28;59.13
1972-07-31;59.09
1972-08-01;59.64
1972-08-02;60.13
1972-08-03;60.57
1972-08-04;60.75
1972-08-07;60.83
1972-08-08;60.87
1972-08-09;60.92
1972-08-10;61.08
1972-08-11;61.56
1972-08-14;61.83
1972-08-15;61.56
1972-08-16;61.4
1972-08-17;61.29
1972-08-18;61.54
1972-08-21;61.5
1972-08-22;61.85
1972-08-23;61.78
1972-08-24;61.13
1972-08-25;60.93
1972-08-28;60.65
1972-08-29;60.74
1972-08-30;60.84
1972-08-31;61.11
1972-09-01;61.34
1972-09-05;61.17
1972-09-06;60.81
1972-09-07;60.62
1972-09-08;60.53
1972-09-11;60.12
1972-09-12;59.57
1972-09-13;59.78
1972-09-14;59.8
1972-09-15;59.76
1972-09-18;59.63
1972-09-19;59.59
1972-09-20;59.57
1972-09-21;59.46
1972-09-22;59.51
1972-09-25;59.24
1972-09-26;59.31
1972-09-27;60.14
1972-09-28;60.52
1972-09-29;60.6
1972-10-02;60.42
1972-10-03;60.46
1972-10-04;60.32
1972-10-05;59.66
1972-10-06;60.03
1972-10-09;60.17
1972-10-10;60.24
1972-10-11;59.97
1972-10-12;59.48
1972-10-13;59.1
1972-10-16;58.49
1972-10-17;58.85
1972-10-18;59.21
1972-10-19;59.16
1972-10-20;59.77
1972-10-23;60.36
1972-10-24;60.57
1972-10-25;60.56
1972-10-26;60.77
1972-10-27;60.6
1972-10-30;60.57
1972-10-31;61.12
1972-11-01;61.74
1972-11-02;62.02
1972-11-03;62.52
1972-11-06;62.43
1972-11-08;62.12
1972-11-09;62.18
1972-11-10;62.33
1972-11-13;62.4
1972-11-14;62.94
1972-11-15;62.74
1972-11-16;63.06
1972-11-17;63.25
1972-11-20;63.27
1972-11-21;63.57
1972-11-22;63.94
1972-11-24;64.12
1972-11-27;63.83
1972-11-28;63.7
1972-11-29;63.73
1972-11-30;63.88
1972-12-01;64.29
1972-12-04;64.48
1972-12-05;64.36
1972-12-06;64.6
1972-12-07;64.88
1972-12-08;65.01
1972-12-11;65.14
1972-12-12;64.89
1972-12-13;64.79
1972-12-14;64.58
1972-12-15;64.63
1972-12-18;63.92
1972-12-19;63.63
1972-12-20;63.41
1972-12-21;63.01
1972-12-22;63.38
1972-12-26;63.57
1972-12-27;63.85
1972-12-29;64.48
1973-01-02;65.06
1973-01-03;65.29
1973-01-04;65.17
1973-01-05;65.37
1973-01-08;65.35
1973-01-09;65.29
1973-01-10;65.1
1973-01-11;65.48
1973-01-12;64.95
1973-01-15;64.42
1973-01-16;64.21
1973-01-17;64.49
1973-01-18;64.6
1973-01-19;64.51
1973-01-22;64.18
1973-01-23;64.11
1973-01-24;63.25
1973-01-26;63.05
1973-01-29;62.77
1973-01-30;62.67
1973-01-31;62.75
1973-02-01;62.04
1973-02-02;61.79
1973-02-05;61.68
1973-02-06;61.8
1973-02-07;61.37
1973-02-08;61.1
1973-02-09;61.9
1973-02-12;62.58
1973-02-13;62.92
1973-02-14;62.05
1973-02-15;61.66
1973-02-16;61.93
1973-02-20;62.1
1973-02-21;61.69
1973-02-22;61.51
1973-02-23;60.82
1973-02-26;60.29
1973-02-27;59.61
1973-02-28;60
1973-03-01;59.61
1973-03-02;60.17
1973-03-05;60.37
1973-03-06;61.15
1973-03-07;61.39
1973-03-08;61.26
1973-03-09;61.02
1973-03-12;61.02
1973-03-13;61.31
1973-03-14;61.52
1973-03-15;61.06
1973-03-16;60.75
1973-03-19;59.99
1973-03-20;59.83
1973-03-21;59.07
1973-03-22;58.12
1973-03-23;58.15
1973-03-26;58.65
1973-03-27;59.53
1973-03-28;59.55
1973-03-29;60.15
1973-03-30;59.58
1973-04-02;58.89
1973-04-03;58.33
1973-04-04;58.04
1973-04-05;57.82
1973-04-06;58.23
1973-04-09;59.02
1973-04-10;59.73
1973-04-11;59.97
1973-04-12;59.9
1973-04-13;59.65
1973-04-16;59.32
1973-04-17;59
1973-04-18;59.25
1973-04-19;59.59
1973-04-23;59.29
1973-04-24;58.42
1973-04-25;57.53
1973-04-26;57.74
1973-04-27;56.86
1973-04-30;56.73
1973-05-01;56.76
1973-05-02;57.46
1973-05-03;58.35
1973-05-04;58.77
1973-05-07;58.51
1973-05-08;58.9
1973-05-09;58.56
1973-05-10;58.15
1973-05-11;57.43
1973-05-14;56.2
1973-05-15;56.51
1973-05-16;56.44
1973-05-17;55.96
1973-05-18;54.96
1973-05-21;54.22
1973-05-22;54.66
1973-05-23;54.89
1973-05-24;56.45
1973-05-25;56.96
1973-05-29;56.8
1973-05-30;55.95
1973-05-31;55.42
1973-06-01;54.86
1973-06-04;54.28
1973-06-05;55.08
1973-06-06;54.91
1973-06-07;55.68
1973-06-08;56.29
1973-06-11;56.13
1973-06-12;56.95
1973-06-13;56.67
1973-06-14;56.05
1973-06-15;55.36
1973-06-18;54.56
1973-06-19;54.72
1973-06-20;54.96
1973-06-21;54.32
1973-06-22;54.56
1973-06-25;53.79
1973-06-26;54.31
1973-06-27;54.48
1973-06-28;55.04
1973-06-29;54.84
1973-07-02;54.17
1973-07-03;53.68
1973-07-05;53.59
1973-07-06;53.36
1973-07-09;53.82
1973-07-10;54.6
1973-07-11;55.86
1973-07-12;55.8
1973-07-13;55.12
1973-07-16;55.99
1973-07-17;56.13
1973-07-18;56.56
1973-07-19;56.75
1973-07-20;57.09
1973-07-23;57.29
1973-07-24;57.62
1973-07-25;58.45
1973-07-26;58.54
1973-07-27;58.36
1973-07-30;58.18
1973-07-31;57.65
1973-08-01;56.9
1973-08-02;56.84
1973-08-03;56.79
1973-08-06;56.93
1973-08-07;56.83
1973-08-08;56.29
1973-08-09;56.3
1973-08-10;55.84
1973-08-13;55.23
1973-08-14;54.71
1973-08-15;54.89
1973-08-16;54.57
1973-08-17;54.58
1973-08-20;54.19
1973-08-21;53.77
1973-08-22;53.55
1973-08-23;54.27
1973-08-24;54.18
1973-08-27;54.56
1973-08-28;54.87
1973-08-29;55.39
1973-08-30;55.39
1973-08-31;55.64
1973-09-04;55.84
1973-09-05;55.96
1973-09-06;56.26
1973-09-07;56.12
1973-09-10;55.61
1973-09-11;55.3
1973-09-12;55.19
1973-09-13;55.37
1973-09-14;55.92
1973-09-17;55.9
1973-09-18;55.78
1973-09-19;56.9
1973-09-20;57.44
1973-09-21;57.73
1973-09-24;57.91
1973-09-25;58.25
1973-09-26;58.67
1973-09-27;58.8
1973-09-28;58.51
1973-10-01;58.42
1973-10-02;58.75
1973-10-03;58.79
1973-10-04;58.6
1973-10-05;59.34
1973-10-08;59.6
1973-10-09;59.54
1973-10-10;59
1973-10-11;60.02
1973-10-12;60.25
1973-10-15;59.53
1973-10-16;59.53
1973-10-17;59.4
1973-10-18;59.39
1973-10-19;59.49
1973-10-22;58.88
1973-10-23;59.15
1973-10-24;59.34
1973-10-25;59.44
1973-10-26;59.9
1973-10-29;59.77
1973-10-30;58.85
1973-10-31;58.28
1973-11-01;57.94
1973-11-02;57.61
1973-11-05;56.71
1973-11-06;56.35
1973-11-07;56.74
1973-11-08;57.4
1973-11-09;56.51
1973-11-12;55.96
1973-11-13;55.81
1973-11-14;54.82
1973-11-15;54.78
1973-11-16;55.48
1973-11-19;53.76
1973-11-20;52.6
1973-11-21;53.2
1973-11-23;53.09
1973-11-26;51.51
1973-11-27;51.02
1973-11-28;52.05
1973-11-29;51.88
1973-11-30;51.18
1973-12-03;50.08
1973-12-04;49.88
1973-12-05;49.05
1973-12-06;50.16
1973-12-07;51.35
1973-12-10;52.15
1973-12-11;51.2
1973-12-12;49.83
1973-12-13;49.12
1973-12-14;49.62
1973-12-17;49.31
1973-12-18;50.29
1973-12-19;50.32
1973-12-20;50.19
1973-12-21;49.68
1973-12-24;49.37
1973-12-26;50.8
1973-12-27;51.85
1973-12-28;51.75
1973-12-31;51.82
1974-01-02;51.98
1974-01-03;53.21
1974-01-04;52.88
1974-01-07;52.51
1974-01-08;51.52
1974-01-09;50.05
1974-01-10;49.5
1974-01-11;50.12
1974-01-14;50.05
1974-01-15;50.43
1974-01-16;51.18
1974-01-17;52.03
1974-01-18;51.16
1974-01-21;51.03
1974-01-22;51.56
1974-01-23;51.83
1974-01-24;51.72
1974-01-25;51.66
1974-01-28;51.39
1974-01-29;51.33
1974-01-30;51.88
1974-01-31;51.64
1974-02-01;51
1974-02-04;49.92
1974-02-05;49.75
1974-02-06;49.89
1974-02-07;49.95
1974-02-08;49.43
1974-02-11;48.57
1974-02-12;48.65
1974-02-13;48.66
1974-02-14;48.67
1974-02-15;49.33
1974-02-19;49.28
1974-02-20;49.94
1974-02-21;50.58
1974-02-22;51
1974-02-25;50.87
1974-02-26;51.42
1974-02-27;51.64
1974-02-28;51.56
1974-03-01;51.23
1974-03-04;51.24
1974-03-05;52.17
1974-03-06;52.48
1974-03-07;51.97
1974-03-08;52.38
1974-03-11;52.93
1974-03-12;53.06
1974-03-13;53.37
1974-03-14;53.36
1974-03-15;53.18
1974-03-18;52.5
1974-03-19;52.05
1974-03-20;52.22
1974-03-21;52.1
1974-03-22;52.03
1974-03-25;52.16
1974-03-26;52.3
1974-03-27;51.59
1974-03-28;50.63
1974-03-29;50.21
1974-04-01;49.8
1974-04-02;49.81
1974-04-03;50.27
1974-04-04;50.25
1974-04-05;49.55
1974-04-08;49.03
1974-04-09;49.31
1974-04-10;49.23
1974-04-11;49.09
1974-04-15;49.04
1974-04-16;49.88
1974-04-17;50.24
1974-04-18;50.44
1974-04-19;49.91
1974-04-22;49.69
1974-04-23;48.81
1974-04-24;47.96
1974-04-25;47.53
1974-04-26;47.84
1974-04-29;47.78
1974-04-30;47.93
1974-05-01;48.92
1974-05-02;48.87
1974-05-03;48.46
1974-05-06;48.33
1974-05-07;48.47
1974-05-08;48.53
1974-05-09;49.09
1974-05-10;48.29
1974-05-13;47.85
1974-05-14;47.86
1974-05-15;47.73
1974-05-16;47.38
1974-05-17;46.56
1974-05-20;46.36
1974-05-21;46.37
1974-05-22;45.91
1974-05-23;45.94
1974-05-24;46.59
1974-05-28;46.49
1974-05-29;45.74
1974-05-30;46
1974-05-31;45.92
1974-06-03;46.81
1974-06-04;47.41
1974-06-05;47.53
1974-06-06;48.38
1974-06-07;48.71
1974-06-10;48.99
1974-06-11;48.56
1974-06-12;48.38
1974-06-13;48.5
1974-06-14;47.98
1974-06-17;47.33
1974-06-18;47
1974-06-19;46.66
1974-06-20;46.3
1974-06-21;45.87
1974-06-24;45.92
1974-06-25;46.55
1974-06-26;45.82
1974-06-27;45.13
1974-06-28;44.9
1974-07-01;44.86
1974-07-02;43.92
1974-07-03;43.87
1974-07-05;43.6
1974-07-08;42.25
1974-07-09;42.4
1974-07-10;41.65
1974-07-11;41.62
1974-07-12;43.36
1974-07-15;43.73
1974-07-16;43.26
1974-07-17;43.72
1974-07-18;43.82
1974-07-19;43.74
1974-07-22;43.89
1974-07-23;44.34
1974-07-24;44.52
1974-07-25;44.01
1974-07-26;43.2
1974-07-29;42.41
1974-07-30;42.16
1974-07-31;41.55
1974-08-01;41.26
1974-08-02;41.17
1974-08-05;41.53
1974-08-06;42.17
1974-08-07;43.26
1974-08-08;42.73
1974-08-09;42.39
1974-08-12;41.85
1974-08-13;41.19
1974-08-14;40.28
1974-08-15;40.06
1974-08-16;39.76
1974-08-19;39.16
1974-08-20;39.32
1974-08-21;38.59
1974-08-22;38.2
1974-08-23;37.55
1974-08-26;37.82
1974-08-27;37.18
1974-08-28;37.06
1974-08-29;36.62
1974-08-30;37.7
1974-09-03;36.9
1974-09-04;35.93
1974-09-05;37.04
1974-09-06;37.33
1974-09-09;36.46
1974-09-10;36.17
1974-09-11;35.82
1974-09-12;34.88
1974-09-13;34.11
1974-09-16;34.63
1974-09-17;35.25
1974-09-18;35.39
1974-09-19;36.63
1974-09-20;36.74
1974-09-23;36.45
1974-09-24;35.76
1974-09-25;35.61
1974-09-26;35.02
1974-09-27;34.25
1974-09-30;33.45
1974-10-01;33.39
1974-10-02;33.44
1974-10-03;32.89
1974-10-04;32.9
1974-10-07;34.19
1974-10-08;34.16
1974-10-09;35.69
1974-10-10;36.77
1974-10-11;37.49
1974-10-14;38.36
1974-10-15;37.67
1974-10-16;37.12
1974-10-17;37.52
1974-10-18;38.08
1974-10-21;38.72
1974-10-22;38.57
1974-10-23;37.54
1974-10-24;37.1
1974-10-25;37.07
1974-10-28;37.04
1974-10-29;38.37
1974-10-30;39.12
1974-10-31;38.97
1974-11-01;38.94
1974-11-04;38.53
1974-11-05;39.54
1974-11-06;39.46
1974-11-07;39.74
1974-11-08;39.63
1974-11-11;39.77
1974-11-12;39
1974-11-13;38.82
1974-11-14;38.7
1974-11-15;38.14
1974-11-18;36.76
1974-11-19;36.19
1974-11-20;36.03
1974-11-21;36.2
1974-11-22;36.59
1974-11-25;36.53
1974-11-26;36.86
1974-11-27;37.11
1974-11-29;37.13
1974-12-02;36.16
1974-12-03;35.65
1974-12-04;35.74
1974-12-05;35.08
1974-12-06;34.45
1974-12-09;34.7
1974-12-10;35.53
1974-12-11;35.75
1974-12-12;35.6
1974-12-13;35.39
1974-12-16;35.07
1974-12-17;35.58
1974-12-18;35.74
1974-12-19;35.62
1974-12-20;35.23
1974-12-23;34.72
1974-12-24;35.2
1974-12-26;35.51
1974-12-27;35.36
1974-12-30;35.35
1974-12-31;36.13
1975-01-02;37.06
1975-01-03;37.35
1975-01-06;37.62
1975-01-07;37.61
1975-01-08;37.16
1975-01-09;37.77
1975-01-10;38.57
1975-01-13;38.44
1975-01-14;38.12
1975-01-15;38.37
1975-01-16;38.37
1975-01-17;37.86
1975-01-20;37.87
1975-01-21;37.71
1975-01-22;38.17
1975-01-23;38.37
1975-01-24;38.84
1975-01-27;40.12
1975-01-28;40.43
1975-01-29;41.03
1975-01-30;40.52
1975-01-31;40.91
1975-02-03;41.38
1975-02-04;41.26
1975-02-05;41.95
1975-02-06;41.82
1975-02-07;41.8
1975-02-10;41.68
1975-02-11;41.77
1975-02-12;42.45
1975-02-13;43
1975-02-14;43.21
1975-02-18;42.92
1975-02-19;43.13
1975-02-20;43.53
1975-02-21;43.7
1975-02-24;43.11
1975-02-25;42.09
1975-02-26;42.48
1975-02-27;42.7
1975-02-28;43.07
1975-03-03;43.83
1975-03-04;44.13
1975-03-05;43.78
1975-03-06;44.2
1975-03-07;44.55
1975-03-10;44.88
1975-03-11;44.6
1975-03-12;44.22
1975-03-13;44.31
1975-03-14;44.87
1975-03-17;45.54
1975-03-18;45.1
1975-03-19;44.69
1975-03-20;44.36
1975-03-21;44.26
1975-03-24;43.22
1975-03-25;43.52
1975-03-26;44.31
1975-03-27;44.46
1975-03-31;44.21
1975-04-01;43.84
1975-04-02;43.72
1975-04-03;43.27
1975-04-04;42.98
1975-04-07;42.69
1975-04-08;42.98
1975-04-09;43.88
1975-04-10;44.36
1975-04-11;44.61
1975-04-14;45.33
1975-04-15;45.66
1975-04-16;45.84
1975-04-17;46.2
1975-04-18;45.76
1975-04-21;46.24
1975-04-22;46.14
1975-04-23;45.64
1975-04-24;45.63
1975-04-25;45.95
1975-04-28;45.77
1975-04-29;45.41
1975-04-30;46.19
1975-05-01;46.59
1975-05-02;47.18
1975-05-05;47.6
1975-05-06;46.91
1975-05-07;47.13
1975-05-08;47.44
1975-05-09;47.98
1975-05-12;48.01
1975-05-13;48.45
1975-05-14;48.83
1975-05-15;48.44
1975-05-16;47.96
1975-05-19;48.01
1975-05-20;47.8
1975-05-21;47.27
1975-05-22;47.45
1975-05-23;48.05
1975-05-27;47.97
1975-05-28;47.66
1975-05-29;47.67
1975-05-30;48.46
1975-06-02;49.18
1975-06-03;49.35
1975-06-04;49.24
1975-06-05;49.28
1975-06-06;49.19
1975-06-09;48.54
1975-06-10;48.12
1975-06-11;48.18
1975-06-12;47.95
1975-06-13;48.19
1975-06-16;48.69
1975-06-17;48.27
1975-06-18;48.17
1975-06-19;49.05
1975-06-20;49.39
1975-06-23;49.94
1975-06-24;50.28
1975-06-25;50.51
1975-06-26;50.62
1975-06-27;50.62
1975-06-30;50.85
1975-07-01;50.68
1975-07-02;50.29
1975-07-03;50.45
1975-07-07;50.03
1975-07-08;49.96
1975-07-09;50.73
1975-07-10;50.74
1975-07-11;50.71
1975-07-14;50.99
1975-07-15;51.24
1975-07-16;50.72
1975-07-17;50.24
1975-07-18;50.07
1975-07-21;49.68
1975-07-22;49.12
1975-07-23;48.4
1975-07-24;48.27
1975-07-25;47.87
1975-07-28;47.51
1975-07-29;47.2
1975-07-30;47.53
1975-07-31;47.52
1975-08-01;47.1
1975-08-04;46.62
1975-08-05;46.09
1975-08-06;46.08
1975-08-07;46.1
1975-08-08;45.92
1975-08-11;46.15
1975-08-12;46.48
1975-08-13;45.88
1975-08-14;45.64
1975-08-15;46.02
1975-08-18;45.94
1975-08-19;45.23
1975-08-20;44.3
1975-08-21;44.22
1975-08-22;44.85
1975-08-25;45.27
1975-08-26;44.71
1975-08-27;44.94
1975-08-28;45.99
1975-08-29;46.29
1975-09-02;45.55
1975-09-03;45.79
1975-09-04;45.86
1975-09-05;45.56
1975-09-08;45.65
1975-09-09;45
1975-09-10;44.52
1975-09-11;44.36
1975-09-12;44.26
1975-09-15;44.01
1975-09-16;43.59
1975-09-17;43.69
1975-09-18;44.53
1975-09-19;45.53
1975-09-22;45.14
1975-09-23;45.06
1975-09-24;45.51
1975-09-25;45.44
1975-09-26;45.7
1975-09-29;45.12
1975-09-30;44.49
1975-10-01;43.96
1975-10-02;44.39
1975-10-03;45.49
1975-10-06;45.98
1975-10-07;45.92
1975-10-08;46.5
1975-10-09;46.72
1975-10-10;46.67
1975-10-13;47.33
1975-10-14;47.28
1975-10-15;47.24
1975-10-16;47.33
1975-10-17;47.06
1975-10-20;47.52
1975-10-21;47.91
1975-10-22;47.98
1975-10-23;48.25
1975-10-24;47.57
1975-10-27;47.52
1975-10-28;47.89
1975-10-29;47.26
1975-10-30;47.18
1975-10-31;47.05
1975-11-03;46.56
1975-11-04;46.78
1975-11-05;47.13
1975-11-06;47.34
1975-11-07;47.24
1975-11-10;47.23
1975-11-11;47.52
1975-11-12;48.22
1975-11-13;48.2
1975-11-14;48.16
1975-11-17;48.4
1975-11-18;48.15
1975-11-19;47.62
1975-11-20;47.43
1975-11-21;47.38
1975-11-24;47.47
1975-11-25;47.95
1975-11-26;48.09
1975-11-28;48.24
1975-12-01;47.96
1975-12-02;47.22
1975-12-03;46.25
1975-12-04;46.35
1975-12-05;45.84
1975-12-08;45.91
1975-12-09;45.98
1975-12-10;46.4
1975-12-11;46.29
1975-12-12;46.26
1975-12-15;46.38
1975-12-16;46.84
1975-12-17;46.97
1975-12-18;47.13
1975-12-19;46.82
1975-12-22;46.48
1975-12-23;46.77
1975-12-24;47.18
1975-12-26;47.6
1975-12-29;47.54
1975-12-30;47.37
1975-12-31;47.64
1976-01-02;48.04
1976-01-05;48.94
1976-01-06;49.51
1976-01-07;49.75
1976-01-08;50.08
1976-01-09;50.29
1976-01-12;50.99
1976-01-13;50.61
1976-01-14;51.44
1976-01-15;51.19
1976-01-16;51.41
1976-01-19;52.07
1976-01-20;52.33
1976-01-21;52.05
1976-01-22;51.97
1976-01-23;52.59
1976-01-26;52.84
1976-01-27;52.55
1976-01-28;52.28
1976-01-29;53.12
1976-01-30;53.55
1976-02-02;53.59
1976-02-03;53.8
1976-02-04;54.24
