XDATE;DELAY;CONTRIBUTOR;BID;ASK;FLAG
199706200155;00;ANZM;+25.100;+25.900;0
199706200158;00;AIGH;+25.400;+25.700;0
199706200159;00;ANZM;+25.000;+25.500;0
199706200200;00;AIGH;+25.200;+25.500;0
199706200201;08;MBRC;+25.100;+25.600;0
199706200201;08;AIGH;+25.150;+25.450;0
199706200203;06;AIGH;+25.100;+25.400;0
199706200205;04;AIGH;+25.050;+25.350;0
199706200208;01;ANZM;+24.900;+25.400;0
199706200210;00;HKBK;+25.400;+26.300;0
199706200210;00;HKBK;+25.400;+25.600;0
199706200210;00;HSBK;+25.900;+26.000;0
199706200211;00;ANZM;+24.800;+25.300;0
199706200211;01;MBRC;+25.400;+25.500;0
199706200214;00;CHAB;+25.900;+26.000;0
199706200218;00;UOBX;+25.250;+25.950;0
199706200222;00;BOAS;+25.300;+25.500;0
199706200223;00;SUMS;+24.950;+25.450;0
199706200230;00;AIGH;+25.100;+25.400;0
199706200230;00;UOBX;+25.050;+25.750;0
199706200231;00;AIGH;+25.050;+25.350;0
199706200232;00;ANZS;+25.000;+25.500;0
199706200233;00;HKBK;+25.250;+25.450;0
199706200234;00;HKBK;+25.300;+25.600;0
199706200235;00;INBT;+25.930;+26.030;0
199706200236;00;MBRC;+25.200;+25.400;0
199706200237;00;UOBX;+25.060;+25.860;0
199706200241;00;UOBX;+25.100;+25.750;0
199706200251;00;AIGH;+25.150;+25.450;0
199706200252;00;AIGH;+25.100;+25.400;0
199706200252;00;UOBX;+25.050;+25.700;0
199706200253;00;AIGH;+25.000;+25.300;0
199706200256;00;OUBV;+25.450;+25.550;0
199706200256;00;BBLS;+25.400;+25.600;0
199706200236;48;WLDB;+24.900;+25.400;0
199706200326;00;BBLT;+25.950;+26.050;0
199706200331;00;BBLT;+25.920;+26.020;0
199706200340;00;MBRC;+25.550;+25.650;0
199706200352;00;BATH;+25.950;+26.010;0
199706200352;00;BATH;+25.900;+26.010;0
199706200356;00;ANZM;+24.200;+24.700;0
199706200358;00;ANZM;+25.200;+25.700;0
199706200424;00;UOBX;+25.050;+25.750;0
199706200433;00;UOBX;+25.080;+25.780;0
199706200454;00;AIGH;+25.250;+25.550;0
199706200500;00;UOBX;+25.100;+25.800;0
199706200501;00;MBRC;+25.400;+25.600;0
199706200503;00;ANZM;+25.100;+25.500;0
199706200505;00;CTRD;+25.400;+25.600;0
199706200514;00;AIGH;+25.150;+25.450;0
199706200533;00;CTBT;+25.890;+25.990;0
199706200537;00;HKBK;+25.350;+25.550;0
199706200538;00;ANZM;+25.250;+25.550;0
199706200554;00;BGFX;+25.150;+25.650;0
199706200559;00;UOBX;+25.050;+25.750;0
199706200611;00;CHIC;+25.250;+25.550;0
199706200628;00;CTBT;+25.960;+26.040;0
199706200629;00;ABNS;+25.400;+25.600;0
199706200642;00;EMFY;+25.450;+25.650;0
199706200655;00;SCFE;+25.500;+25.700;0
199706200705;00;AIGH;+25.400;+25.600;0
199706200708;00;SCFE;+25.500;+25.600;0
199706200708;00;SCFE;+25.500;+25.700;0
199706200708;00;SCFE;+25.480;+25.680;0
199706200712;00;SCFE;+25.550;+25.750;0
199706200723;00;ANZS;+25.400;+25.800;0
199706200731;00;AIGH;+25.400;+25.700;0
199706200736;00;SCFE;+25.680;+25.880;0
199706200738;00;BOAS;+25.700;+25.800;0
199706200742;00;AIGH;+25.800;+26.000;0
199706200747;00;BOAS;+25.800;+26.000;0
199706200753;00;BGFX;+25.650;+26.150;0
199706200804;00;ABNP;+25.950;+26.400;0
199706200806;00;SCFE;+25.750;+25.950;0
199706200813;00;SCRS;+25.800;+25.890;0
199706200818;00;UOBX;+25.200;+25.900;0
199706200825;00;UOBX;+25.250;+26.250;0
199706200831;00;CTRD;+25.800;+26.000;0
199706200900;00;BOAS;+25.900;+26.000;0
199706200901;00;MBRC;+25.800;+26.000;0
199706200907;00;HSBK;+26.000;+26.100;0
199706200914;00;BGFX;+25.800;+26.300;0
199706200925;00;BNSV;+25.900;+26.100;0
199706200933;00;SCFE;+25.900;+26.100;0
199706200937;00;AIGH;+25.900;+26.000;0
199706200938;00;AIGH;+25.870;+25.970;0
199706200938;00;SCFE;+25.920;+26.120;0
199706200939;00;SCFE;+25.890;+26.090;0
199706200943;00;AIGH;+25.850;+25.950;0
199706200955;00;AIGH;+25.800;+25.900;0
199706200959;00;AIGH;+25.750;+25.850;0
199706201000;00;EMFY;+25.700;+25.900;0
199706201000;00;AIGH;+25.700;+25.800;0
199706201001;00;CHIC;+25.650;+25.900;0
199706201002;00;AIGH;+25.650;+25.750;0
199706201005;00;AIGH;+25.600;+25.700;0
199706201009;00;AIGH;+25.550;+25.650;0
199706201011;00;CBAX;+25.500;+25.700;0
199706201014;00;AIGH;+25.450;+25.650;0
199706201015;00;AIGH;+25.400;+25.600;0
199706201017;00;AIGH;+25.350;+25.550;0
199706201018;00;AIGH;+25.300;+25.500;0
199706201018;00;AIGH;+25.250;+25.450;0
199706201019;00;AIGH;+25.200;+25.400;0
199706201019;00;AIGH;+25.150;+25.350;0
199706201019;00;AIGH;+25.100;+25.300;0
199706201020;00;AIGH;+25.050;+25.250;0
199706201020;00;AIGH;+25.000;+25.200;0
199706201022;00;BGFX;+24.850;+25.350;0
199706201023;00;CBAX;+25.000;+25.300;0
199706201023;00;AIGH;+24.900;+25.100;0
199706201029;00;SCFE;+25.000;+25.300;0
199706201036;00;SCFE;+25.200;+25.600;0
199706201041;00;BGFX;+25.150;+25.650;0
199706201058;00;CTBT;+26.050;+26.250;0
199706201100;00;AIGH;+25.400;+25.600;0
199706201100;01;AIGH;+25.350;+25.550;0
199706201101;00;AIGH;+25.300;+25.500;0
199706201102;00;AIGH;+25.250;+25.450;0
199706201102;00;SCFE;+25.300;+25.600;0
199706201102;00;SCFE;+25.350;+25.650;0
199706201102;00;AIGH;+25.200;+25.400;0
199706201104;00;AIGH;+25.150;+25.350;0
199706201109;00;AIGH;+25.100;+25.300;0
199706201117;00;AIGH;+25.050;+25.250;0
199706201119;00;SCFE;+25.100;+25.400;0
199706201119;00;AIGH;+25.000;+25.200;0
199706201119;00;CHIC;+25.000;+25.300;0
199706201120;00;AIGH;+25.100;+25.200;0
199706201142;00;EMFY;+25.100;+25.600;0
199706201205;00;AIGH;+24.900;+25.400;0
199706201211;00;AIGH;+24.800;+25.300;0
199706201213;00;AIGH;+24.750;+25.250;0
199706201216;00;AIGH;+24.700;+25.200;0
199706201223;00;AIGH;+24.650;+25.150;0
199706201224;01;AIGH;+24.600;+25.100;0
199706201227;00;AIGH;+24.550;+25.050;0
199706201230;00;AIGH;+24.500;+25.000;0
199706201231;01;AIGH;+24.450;+24.950;0
199706201233;00;BGFX;+25.120;+25.620;0
199706201233;00;BGFX;+25.060;+25.560;0
199706201233;00;BGFX;+24.990;+25.490;0
199706201233;00;BGFX;+24.925;+25.425;0
199706201233;00;BGFX;+24.870;+25.370;0
199706201233;00;BGFX;+24.865;+25.365;0
199706201233;00;BGFX;+24.800;+25.300;0
199706201234;00;BGFX;+24.775;+25.275;0
199706201234;00;BGFX;+24.780;+25.280;0
199706201235;00;AIGH;+24.400;+24.900;0
199706201242;00;EMFY;+24.800;+25.000;0
199706201243;00;AIGH;+24.350;+24.850;0
199706201244;00;AIGH;+24.300;+24.800;0
199706201244;00;EMFY;+24.750;+24.900;0
199706201245;00;EMFY;+24.750;+24.950;0
199706201245;00;AIGH;+24.250;+24.750;0
199706201245;00;EMFY;+24.750;+24.850;0
199706201245;00;EMFY;+24.700;+24.900;0
199706201246;00;EMFY;+24.750;+24.850;0
199706201246;00;AIGH;+24.200;+24.700;0
199706201247;00;EMFY;+24.700;+24.900;0
199706201247;00;EMFY;+24.680;+24.880;0
199706201247;00;EMFY;+24.700;+24.900;0
199706201247;01;SCEX;+24.650;+24.750;0
199706201248;00;EMFY;+24.700;+24.800;0
199706201248;00;AIGH;+24.150;+24.650;0
199706201250;00;EMFY;+24.680;+24.880;0
199706201250;00;CTBT;+25.930;+26.130;0
199706201252;00;BBNF;+24.600;+24.900;0
199706201255;00;BGFX;+24.500;+25.000;0
199706201259;00;AIGH;+24.100;+24.600;0
199706201307;00;CHIC;+24.600;+25.100;0
199706201320;01;AIGH;+24.650;+24.750;0
199706201330;00;AIGH;+24.000;+24.500;0
199706201338;00;SCFE;+24.500;+24.800;0
199706201342;00;AIGH;+23.900;+24.400;0
199706201347;00;BBNF;+24.500;+24.700;0
199706201353;00;AIGH;+24.000;+24.500;0
199706201354;00;AIGH;+23.950;+24.450;0
199706201355;00;AIGH;+23.900;+24.400;0
199706201356;00;AIGH;+23.800;+24.300;0
199706201357;00;AIGH;+23.700;+24.200;0
199706201357;00;EMFY;+24.200;+24.500;0
199706201358;00;CHIC;+24.000;+24.500;0
199706201402;00;AIGH;+23.650;+24.150;0
199706201405;00;AIGH;+23.600;+24.100;0
199706201407;00;EMFY;+24.000;+24.500;0
199706201409;00;AIGH;+24.000;+24.100;0
199706201409;00;BGFX;+23.800;+24.300;0
199706201411;00;AIGH;+23.600;+24.100;0
199706201416;00;AIGH;+23.500;+24.000;0
199706201420;01;CBAX;+23.800;+24.000;0
199706201454;00;BGFX;+23.650;+24.150;0
199706201512;00;SCFE;+23.950;+24.150;0
199706201518;00;BGFX;+23.800;+24.300;0
199706201542;00;SCFE;+24.000;+24.300;0
199706201902;00;SCEX;+24.000;+24.500;0
199706201906;00;SCEX;+23.750;+24.250;0
199706201915;00;SCEX;+24.000;+24.500;0
199706211915;99;SCEX;+24.000;+24.500;0
199706222019;00;BNST;+24.400;+24.410;0
199706222211;00;ANZM;+24.000;+25.000;0
199706222220;00;CBAP;+24.500;+25.500;0
199706222220;00;ANZM;+24.200;+25.200;0
199706222227;00;CBAP;+24.600;+25.600;0
199706222252;00;ANZM;+24.100;+25.100;0
199706230010;00;MBRC;+24.000;+24.500;0
199706230019;00;AIGH;+24.000;+24.200;0
199706230019;00;HKBK;+24.000;+24.500;0
199706230023;00;AIGH;+23.750;+24.250;0
199706230024;00;AIGH;+23.600;+24.100;0
199706230028;00;AIGH;+23.500;+24.000;0
199706230029;00;ANZS;+23.900;+24.600;0
199706230029;00;AIGH;+24.000;+24.200;0
199706230034;00;BOAS;+24.200;+24.300;0
199706230037;00;HKBK;+24.100;+24.600;0
199706230059;00;BOAS;+24.100;+24.750;0
199706230101;02;AIGH;+24.100;+24.200;0
199706230102;01;UOBX;+24.050;+25.850;0
199706230104;00;UOBX;+24.050;+24.850;0
199706230110;00;HKBK;+24.250;+24.750;0
199706230116;00;BOAS;+24.200;+24.700;0
199706230116;00;UOBX;+24.100;+24.800;0
199706230119;00;AIGH;+24.000;+24.500;0
199706230131;00;STTA;+26.000;+26.100;0
199706230133;00;SUMS;+24.000;+24.500;0
199706230135;00;BTCO;+24.250;+24.500;0
199706230139;00;HKBK;+24.200;+24.700;0
199706230149;00;INDS;+24.200;+24.700;0
199706230151;00;INDS;+24.100;+24.700;0
199706230151;00;INDS;+24.200;+24.700;0
199706230202;06;BOAS;+24.700;+25.200;0
199706230203;05;AIGH;+24.300;+24.800;0
199706230206;02;SUMS;+24.300;+24.800;0
199706230209;00;ANZS;+24.300;+24.800;0
199706230209;00;ANZM;+24.300;+24.800;0
199706230237;00;ABNP;+25.850;+26.100;0
199706230237;00;ABNP;+25.860;+26.150;0
199706230240;00;ABNS;+24.500;+24.700;0
199706230254;00;UOBX;+24.200;+24.900;0
199706230315;00;AIGH;+24.000;+24.500;0
199706230317;00;BBLT;+26.000;+26.150;0
199706230318;00;DBSS;+24.500;+24.800;0
199706230319;00;ANZM;+24.500;+25.000;0
199706230324;00;MLMA;+24.500;+25.500;0
199706230324;01;AIGH;+24.350;+24.850;0
199706230344;00;BBLS;+24.300;+24.500;0
199706230345;00;TDBB;+26.000;+26.100;0
199706230354;00;SCBK;+26.000;+26.100;0
199706230409;00;UOBX;+24.250;+25.050;0
199706230418;00;CTBT;+25.950;+26.050;0
199706230431;00;BOAS;+24.650;+24.850;0
199706230435;00;UOBX;+24.300;+25.100;0
199706230441;00;CTRD;+24.600;+24.900;0
199706230452;00;MBRC;+24.500;+25.000;0
199706230452;00;MBRC;+24.550;+24.850;0
199706230502;00;UOBX;+24.250;+25.050;0
199706230505;00;HKBK;+24.650;+24.950;0
199706230608;00;EMFY;+24.650;+24.750;0
199706230616;00;BGFX;+24.450;+24.950;0
199706230627;00;CHIC;+24.500;+25.000;0
199706230645;00;CTRD;+24.600;+24.800;0
199706230657;00;WBCM;+24.500;+25.000;0
199706230702;00;CTBT;+26.000;+26.100;0
199706230704;00;HKBK;+24.750;+24.950;0
199706230724;00;HKBK;+24.800;+25.000;0
199706230725;00;EMFY;+24.650;+24.850;0
199706230736;00;SCFE;+24.700;+25.000;0
199706230739;00;CTRD;+24.800;+25.000;0
199706230753;00;SUMS;+24.500;+25.000;0
199706230804;00;HKBK;+24.950;+25.150;0
199706230812;00;BGFX;+24.800;+25.300;0
199706230812;00;EMFY;+24.800;+25.000;0
199706230823;00;MBRC;+24.950;+25.150;0
199706230825;00;CBAX;+24.900;+25.200;0
199706230848;00;MBRC;+24.800;+25.000;0
199706230857;00;HSBK;+25.950;+26.050;0
199706230903;00;CHIC;+24.700;+24.720;0
199706230903;00;CHIC;+24.700;+25.200;0
199706230909;00;HKBK;+24.850;+25.050;0
199706230911;00;INDS;+24.700;+25.700;0
199706230912;00;INDS;+24.700;+25.400;0
199706230913;00;INDS;+24.700;+25.100;0
199706230913;00;INDS;+24.500;+25.100;0
199706230914;00;INDS;+24.500;+24.600;0
199706230914;00;INDS;+24.700;+24.800;0
199706230914;01;INDS;+24.700;+24.710;0
199706230915;00;INDS;+24.700;+24.800;0
199706230915;00;INDS;+24.700;+25.400;0
199706230915;00;INDS;+24.700;+25.100;0
199706230944;01;ANZZ;+25.900;+26.100;0
199706230951;00;CHIC;+24.850;+25.150;0
199706230954;00;ANZZ;+24.910;+25.110;0
199706230954;00;ANZZ;+24.900;+25.100;0
199706231236;00;SCEX;+24.900;+25.200;0
199706231543;00;SCEX;+24.750;+25.250;0
199706232128;00;ANZM;+24.900;+25.400;0
199706232356;00;MBRC;+25.000;+25.200;0
199706240013;00;HKBK;+24.900;+25.200;0
199706240038;00;ANZS;+24.900;+25.300;0
199706240040;00;BOAS;+24.900;+25.200;0
199706240045;00;UOBX;+24.750;+25.450;0
199706240045;00;HKBK;+25.100;+25.300;0
199706240048;00;HKBK;+25.150;+25.350;0
199706240052;00;UOBX;+24.850;+25.550;0
199706240052;01;HKBK;+25.250;+25.400;0
199706240053;00;HKBK;+25.250;+25.450;0
199706240102;01;UOBX;+24.950;+25.650;0
199706240109;00;GBNP;+25.250;+25.350;0
199706240114;00;ANZS;+25.200;+25.400;0
199706240117;00;BLBS;+25.250;+25.650;0
199706240139;00;MBRC;+25.300;+25.400;0
199706240147;00;ANZM;+25.300;+25.800;0
199706240152;01;STTA;+25.950;+26.050;0
199706240203;05;HKBK;+25.450;+25.650;0
199706240229;00;ABNP;+25.850;+25.910;0
199706240239;00;UOBX;+25.050;+26.050;0
199706240244;00;HKBK;+25.450;+25.600;0
199706240246;00;SUMS;+25.000;+25.500;0
199706240248;00;AIGH;+24.900;+25.400;0
199706240248;00;AIGH;+24.850;+25.350;0
199706240248;01;AIGH;+24.800;+25.300;0
199706240249;00;SUMS;+24.800;+25.200;0
199706240249;00;AIGH;+24.750;+25.250;0
199706240249;00;SUMS;+24.800;+25.100;0
199706240250;00;SUMS;+24.900;+25.200;0
199706240251;00;HKBK;+25.050;+25.250;0
199706240251;00;UOBX;+24.800;+25.300;0
199706240314;00;STTA;+25.870;+25.970;0
199706240315;00;HKBK;+25.100;+25.300;0
199706240317;00;BBLT;+25.900;+25.950;0
199706240319;00;CTRD;+25.100;+25.300;0
199706240319;00;MLMA;+25.000;+25.200;0
199706240325;00;ABNP;+25.870;+25.940;0
199706240329;00;AIGH;+24.650;+25.150;0
199706240330;00;TDBB;+25.900;+25.950;0
199706240332;00;AIGH;+24.550;+25.050;0
199706240333;00;HSBK;+25.900;+26.000;0
199706240333;00;AIGH;+24.500;+25.000;0
199706240336;00;AIGH;+24.400;+24.900;0
199706240340;00;BBLS;+24.800;+25.100;0
199706240352;00;SCBK;+25.900;+26.000;0
199706240428;00;UOBX;+24.750;+25.250;0
199706240456;00;HKBK;+25.050;+25.250;0
199706240536;00;SUMS;+25.100;+25.400;0
199706240614;00;BGFX;+25.000;+25.500;0
199706240618;01;EMFY;+25.000;+25.200;0
199706240620;00;BBLH;+25.300;+25.500;0
199706240622;00;CHIC;+25.200;+25.600;0
199706240641;00;MBRC;+25.400;+25.600;0
199706240643;01;ABNP;+25.850;+25.920;0
199706240644;00;AIGH;+25.000;+25.500;0
199706240644;01;SCFE;+25.300;+25.600;0
199706240651;00;AIGH;+24.900;+25.400;0
199706240652;00;EMFY;+25.300;+25.500;0
199706240705;00;HKBK;+25.400;+25.600;0
199706240722;00;WBCM;+25.350;+25.650;0
199706240722;00;WBCM;+25.350;+25.365;0
199706240722;01;HKBK;+25.420;+25.620;0
199706240728;00;CTBT;+25.850;+25.950;0
199706240743;00;SCFE;+25.200;+25.500;0
199706240754;00;INDS;+25.400;+25.470;0
199706240755;00;INDS;+25.400;+25.500;0
199706240755;00;INDS;+25.500;+25.600;0
199706240755;01;GBNP;+25.450;+25.650;0
199706240803;00;SCRS;+24.400;+24.600;0
199706240803;00;CTRD;+25.400;+25.600;0
199706240804;00;SCRS;+24.200;+24.700;0
199706240806;00;SCRS;+25.200;+25.700;0
199706240820;00;HKBK;+25.400;+25.600;0
199706240825;00;HKBK;+25.450;+25.600;0
199706240836;00;ANZS;+25.300;+25.600;0
199706240912;00;MBRC;+25.400;+25.700;0
199706240932;00;EMFY;+25.400;+25.600;0
199706240941;00;BGFX;+25.250;+25.750;0
199706240942;00;CBAX;+25.400;+25.600;0
199706240946;00;BNST;+25.400;+25.600;0
199706240951;00;BNSV;+25.400;+25.600;0
199706241125;00;SCFE;+25.400;+25.600;0
199706241126;00;ANZZ;+25.400;+25.600;0
199706241221;00;SCFE;+25.300;+25.500;0
199706241239;00;SCEX;+25.350;+25.550;0
199706241249;00;SCFE;+25.250;+25.450;0
199706241315;00;EMFY;+25.050;+25.250;0
199706241344;00;SCFE;+25.100;+25.400;0
199706241420;00;BGFX;+25.000;+25.500;0
199706241421;00;EMFY;+25.000;+25.200;0
199706241618;01;SCEX;+25.100;+25.300;0
199706241754;00;BBNF;+25.050;+25.350;0
199706241856;00;SCEX;+25.000;+25.200;0
199706241942;00;SCEX;+25.000;+25.300;0
199706242228;00;CBAP;+24.900;+25.400;0
199706242229;00;CBAP;+24.950;+25.400;0
199706242229;00;CBAP;+24.950;+25.450;0
199706242334;00;SCRS;+25.150;+25.550;0
199706242349;00;SCRS;+25.000;+25.400;0
199706250003;00;MBRC;+25.100;+25.350;0
199706250014;00;ANZS;+25.000;+25.500;0
199706250055;00;INDS;+24.200;+24.250;0
199706250055;00;INDS;+25.200;+25.250;0
199706250055;00;INDS;+25.200;+25.300;0
199706250055;00;INDS;+25.200;+26.200;0
199706250055;00;INDS;+25.200;+26.100;0
199706250056;00;SCRS;+25.200;+25.400;0
199706250105;00;UOBX;+25.050;+25.550;0
199706250107;00;AIGH;+24.800;+25.300;0
199706250111;00;ABNS;+25.150;+25.450;0
199706250111;00;GBNP;+25.250;+25.450;0
199706250117;00;MBRC;+25.200;+25.400;0
199706250126;00;CTBT;+25.820;+25.920;0
199706250127;00;BOAS;+25.300;+25.500;0
199706250147;00;SCRS;+25.100;+25.400;0
199706250147;00;STTA;+25.800;+25.900;0
199706250152;00;ABNP;+25.830;+25.900;0
199706250152;00;ANZS;+25.100;+25.400;0
199706250233;00;HKBK;+25.300;+25.600;0
199706250251;00;MBRC;+25.250;+25.350;0
199706250256;00;OUBV;+25.250;+25.400;0
199706250323;00;MLMA;+25.250;+25.350;0
199706250326;00;HKBK;+25.300;+25.500;0
199706250329;00;CTBT;+25.830;+25.890;0
199706250335;01;TDBB;+25.820;+25.870;0
199706250431;00;AYUD;+25.820;+25.870;0
199706250437;00;HSBK;+25.830;+25.880;0
199706250439;00;SCRS;+25.100;+25.400;0
199706250503;00;AIGH;+24.750;+25.250;0
199706250514;00;BOAS;+25.200;+25.300;0
199706250518;00;UOBX;+25.030;+25.530;0
199706250554;00;SCRS;+25.050;+25.450;0
199706250555;00;GBNP;+25.250;+25.350;0
199706250557;00;EMFY;+25.200;+25.300;0
199706250559;00;CHIC;+25.250;+25.550;0
199706250612;00;BGFX;+25.150;+25.650;0
199706250631;01;AIGH;+25.050;+25.350;0
199706250641;00;SUMS;+25.001;+25.004;0
199706250641;00;SUMS;+25.000;+25.250;0
199706250642;00;SUMS;+25.000;+25.500;0
199706250655;00;AIGH;+24.800;+25.300;0
199706250706;00;SCFE;+25.200;+25.400;0
199706250709;00;AIGH;+24.750;+25.250;0
199706250715;01;SCFE;+25.250;+25.350;0
199706250717;00;BOAT;+25.830;+25.850;0
199706250736;00;UBRC;+25.280;+25.380;0
199706250740;00;INBT;+25.820;+25.850;0
199706250754;00;EMFY;+25.400;+25.600;0
199706250756;00;SCFE;+25.250;+25.450;0
199706250756;00;HKBK;+25.250;+25.450;0
199706250758;00;INDS;+25.200;+25.250;0
199706250759;00;INDS;+25.200;+25.300;0
199706250759;00;EMFY;+25.200;+25.400;0
199706250803;00;BNSV;+25.200;+25.400;0
199706250809;00;BNST;+25.200;+25.400;0
199706251146;00;RABS;+25.300;+25.500;0
199706251205;00;SCFE;+25.150;+25.350;0
199706251206;00;SCEX;+25.150;+25.350;0
199706252030;00;ANZM;+25.250;+25.350;0
199706260003;00;MBRC;+25.250;+25.350;0
199706260035;00;UOBX;+25.050;+25.550;0
199706260035;01;BOAS;+25.250;+25.450;0
199706260054;00;UOBX;+25.040;+25.540;0
199706260058;00;GBNP;+25.300; +0.000;0
199706260058;00;GBNP;+25.300;+25.450;0
199706260102;01;BBLS;+25.250;+25.450;0
199706260115;01;HKBK;+25.300;+25.500;0
199706260118;00;UOBX;+25.100;+25.600;0
199706260121;00;CHAB;+25.800;+25.900;0
199706260122;00;CHAB;+25.850;+25.950;0
199706260152;00;SCRS;+25.300;+25.304;0
199706260152;00;SCRS;+25.300;+25.500;0
199706260214;00;BOAT;+25.850;+25.900;0
199706260217;00;AIGH;+25.450;+25.550;0
199706260217;00;SUMS;+25.500;+25.800;0
199706260236;00;AIGH;+25.400;+25.500;0
199706260238;00;AIGH;+25.380;+25.480;0
199706260239;00;UOBX;+25.110;+25.610;0
199706260240;01;AIGH;+25.350;+25.450;0
199706260241;00;AIGH;+25.300;+25.400;0
199706260249;00;ABNP;+25.840;+25.910;0
199706260318;00;AIGH;+25.000;+25.500;0
199706260342;00;CTRD;+25.400;+25.500;0
199706260344;00;BBLT;+25.850;+25.870;0
199706260345;00;TDBB;+25.840;+25.870;0
199706260345;00;ABNP;+25.830;+25.880;0
199706260349;00;CHAB;+25.860;+25.960;0
199706260350;00;SCBK;+25.830;+25.860;0
199706260350;00;CHAB;+25.850;+25.950;0
199706260427;00;HSBK;+25.840;+25.870;0
199706260513;01;AIGH;+25.200;+25.400;0
199706260526;00;HKBK;+25.400;+25.500;0
199706260557;01;MBRC;+25.450;+25.500;0
199706260559;00;CHIC;+25.300;+25.600;0
199706260604;00;SUMS;+25.000;+25.500;0
199706260612;01;BGFX;+24.750;+25.250;0
199706260618;00;ABNS;+25.400;+25.550;0
199706260620;00;EMFY;+25.300;+25.500;0
199706260628;00;SUMS;+25.450;+25.550;0
199706260649;00;EMFY;+25.400;+25.600;0
199706260701;00;BGFX;+25.150;+25.650;0
199706260710;00;BOAS;+25.450;+25.550;0
199706260717;00;INBT;+25.830;+25.880;0
199706260720;00;GBNP;+25.500;+25.600;0
199706260728;00;ABNP;+25.850;+25.900;0
199706260730;00;SCFE;+25.500;+25.700;0
199706260840;00;BNSV;+25.500;+25.700;0
199706260842;00;BTCO;+25.550;+25.650;0
199706260911;00;MBRC;+25.600;+25.700;0
199706260911;00;EMFY;+25.450;+25.650;0
199706261020;00;BNST;+25.450;+25.650;0
199706261155;00;CHIC;+25.050;+25.350;0
199706261225;00;EMFY;+25.200;+25.400;0
199706261306;00;SCFE;+25.250;+25.450;0
199706261311;00;RABS;+25.300;+25.450;0
199706261326;01;SCFE;+25.150;+25.350;0
199706261327;00;SCFE;+25.250;+25.450;0
199706261407;00;BGFX;+25.000;+25.500;0
199706261420;00;SCFE;+25.200;+25.400;0
199706261432;00;RABS;+25.300;+25.500;0
199706261441;00;SCFE;+25.300;+25.500;0
199706261441;01;SCFE;+25.200;+25.400;0
199706262339;01;ANZM;+25.200;+25.500;0
199706270017;00;MBRC;+25.200;+25.300;0
199706270023;00;BOAS;+25.300;+25.500;0
199706270026;00;ANZS;+25.300;+25.500;0
199706270041;00;BBLS;+25.350;+25.450;0
199706270049;00;UOBX;+25.100;+25.600;0
199706270055;00;BBLS;+25.330;+25.430;0
199706270101;02;BBLS;+25.350;+25.450;0
199706270102;01;BBLS;+25.400;+25.500;0
199706270103;00;BBLS;+25.350;+25.450;0
199706270126;00;UOBX;+25.120;+25.620;0
199706270133;00;STTA;+25.840;+25.890;0
199706270135;00;SCRS;+25.350;+25.450;0
199706270231;00;STTA;+25.850;+25.900;0
199706270316;00;BBLS;+25.250;+25.350;0
199706270324;00;MLMA;+22.350;+22.550;0
199706270326;00;SUMS;+25.320;+25.420;0
199706270326;00;MBRC;+25.320;+25.420;0
199706270332;00;MLMA;+25.320;+25.420;0
199706270334;00;TDBB;+25.820;+25.900;0
199706270350;00;CTBT;+25.840;+25.890;0
199706270359;00;SCBK;+25.820;+25.900;0
199706270427;00;ANZM;+25.100;+25.400;0
199706270438;00;UOBX;+25.000;+25.500;0
199706270446;00;ABNP;+25.840;+25.900;0
199706270505;00;SCRS;+25.250;+25.350;0
199706270613;00;SCRS;+25.200;+25.300;0
199706270628;00;BBLT;+25.850;+25.900;0
199706270636;00;AIGH;+25.120;+25.220;0
199706270639;00;BGFX;+25.120;+25.620;0
199706270702;00;CHIC;+25.100;+25.350;0
199706270707;00;AIGH;+25.100;+25.200;0
199706270711;00;SCRS;+25.210;+25.310;0
199706270807;00;HSBK;+25.850;+25.900;0
199706270809;00;SCRS;+25.200;+25.300;0
199706270841;00;SCFE;+25.000;+25.200;0
199706270851;01;MBRC;+25.200;+25.300;0
199706270853;00;CTRD;+25.050;+25.150;0
199706270922;00;CHIC;+24.850;+25.150;0
199706270934;00;CTRD;+24.800;+25.000;0
199706270941;00;BGFX;+24.550;+25.050;0
199706270943;00;CTRD;+24.600;+24.900;0
199706270946;00;CTRD;+24.500;+24.800;0
199706270948;01;SCFE;+24.500;+24.800;0
199706271048;00;AIGH;+24.750;+24.850;0
199706271132;00;BBNF;+24.600;+24.900;0
199706271200;03;AIGN;+24.750;+24.850;0
199706271211;00;AIGN;+24.800;+24.900;0
199706271228;00;AIGN;+24.820;+24.870;0
199706271238;00;BBNF;+24.750;+24.900;0
199706271256;00;SCFE;+24.800;+25.100;0
199706271300;01;AIGN;+25.650;+25.750;0
199706271303;00;AIGN;+24.650;+24.750;0
199706271339;00;BBNF;+24.500;+24.700;0
199706271347;00;AIGN;+24.550;+24.650;0
199706271401;00;AIGN;+24.500;+24.700;0
199706271407;00;SCFE;+24.400;+24.700;0
199706271456;01;BBNF;+24.300;+24.600;0
199706271515;00;AIGH;+24.100;+24.300;0
199706271515;00;BGFX;+24.050;+24.550;0
199706271538;01;AIGH;+24.000;+24.300;0
199706271554;01;AIGH;+24.000;+24.200;0
199706271633;00;AIGN;+25.200;+25.350;0
199706271636;00;AIGN;+24.200;+24.350;0
199706271636;00;SCEX;+24.200;+24.400;0
